Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
3334,VENDOR-1417,GL-6050310,8.049832562,CHANNEL AMERICA BROADCASTING INC - Mar-2011 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3335,VENDOR-1417,GL-6050310,35.74642988,CHANNEL AMERICA BROADCASTING INC - Oct-2001 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3336,VENDOR-1417,GL-6050310,30.12292109,CHANNEL AMERICA BROADCASTING INC - Jul-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3338,VENDOR-1417,GL-6050310,86.07853568,CHANNEL AMERICA BROADCASTING INC - May-2009 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3339,VENDOR-1417,GL-6050310,29.07053168,CHANNEL AMERICA BROADCASTING INC - Sep-2017 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3343,VENDOR-1417,GL-6050310,80.92280697,CHANNEL AMERICA BROADCASTING INC - Jan-2005 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3344,VENDOR-1417,GL-6050310,94.20236671,CHANNEL AMERICA BROADCASTING INC - Jun-2007 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3346,VENDOR-1417,GL-6050310,47.04494637,CHANNEL AMERICA BROADCASTING INC - Jan-2019 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3347,VENDOR-945,GL-6050310,33.8340324,COMMERCIAL INTERTECH CORP - Feb-2000 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3348,VENDOR-514,GL-6050310,59.0930783,BIC CORP - Dec-2002 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3349,VENDOR-874,GL-6050310,34.26402285,CSS INDUSTRIES INC - Nov-2002 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3351,VENDOR-514,GL-6050310,26.509258,BIC CORP - Mar-2004 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3352,VENDOR-874,GL-6050310,53.29792041,CSS INDUSTRIES INC - Sep-2006 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3353,VENDOR-1514,GL-6050310,53.44351835,TRUST FOR FEDERAL SECURITIES - May-2003 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3356,VENDOR-874,GL-6050310,47.31457669,CSS INDUSTRIES INC - Jun-2007 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3357,VENDOR-1514,GL-6050310,40.98104053,TRUST FOR FEDERAL SECURITIES - Apr-2016 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3360,VENDOR-514,GL-6050310,47.46653835,BIC CORP - Jan-2013 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3362,VENDOR-514,GL-6050310,15.12962898,BIC CORP - Jul-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3363,VENDOR-514,GL-6050310,75.18114364,BIC CORP - May-2002 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3364,VENDOR-874,GL-6050310,92.2749267,CSS INDUSTRIES INC - Mar-2000 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3365,VENDOR-1514,GL-6050310,66.14890218,TRUST FOR FEDERAL SECURITIES - Oct-2003 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3366,VENDOR-1514,GL-6050310,93.10975504,TRUST FOR FEDERAL SECURITIES - Apr-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3367,VENDOR-514,GL-6050310,20.16771789,BIC CORP - Jun-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3368,VENDOR-945,GL-6050310,72.60148584,COMMERCIAL INTERTECH CORP - Sep-2003 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3370,VENDOR-945,GL-6050310,90.59978085,COMMERCIAL INTERTECH CORP - Jun-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3371,VENDOR-514,GL-6050310,98.9094708,BIC CORP - May-2006 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3373,VENDOR-514,GL-6050310,96.95753076,BIC CORP - Apr-2019 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3374,VENDOR-874,GL-6050310,76.72572368,CSS INDUSTRIES INC - Nov-2004 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3375,VENDOR-1514,GL-6050310,20.38744462,TRUST FOR FEDERAL SECURITIES - Jan-2013 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3376,VENDOR-514,GL-6050310,24.6390339,BIC CORP - May-2002 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3377,VENDOR-1418,GL-6050310,49.12671589,EON CORP - Mar-2006 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3378,VENDOR-1417,GL-6050310,40.72417939,CHANNEL AMERICA BROADCASTING INC - Sep-2014 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3379,VENDOR-1417,GL-6050310,62.46536975,CHANNEL AMERICA BROADCASTING INC - Apr-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3380,VENDOR-1417,GL-6050310,31.37885906,CHANNEL AMERICA BROADCASTING INC - Apr-2019 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3381,VENDOR-1417,GL-6050310,74.88165594,CHANNEL AMERICA BROADCASTING INC - Jan-2006 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3382,VENDOR-1417,GL-6050310,13.16563474,CHANNEL AMERICA BROADCASTING INC - May-2006 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3383,VENDOR-1417,GL-6050310,18.89725908,CHANNEL AMERICA BROADCASTING INC - Jul-2017 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3384,VENDOR-1417,GL-6050310,71.69807139,CHANNEL AMERICA BROADCASTING INC - Dec-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3385,VENDOR-1417,GL-6050310,26.03147115,CHANNEL AMERICA BROADCASTING INC - Apr-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3388,VENDOR-514,GL-6050310,53.06534741,BIC CORP - Jun-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3389,VENDOR-874,GL-6050310,45.75980737,CSS INDUSTRIES INC - Jun-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3390,VENDOR-1514,GL-6050310,34.003236,TRUST FOR FEDERAL SECURITIES - Oct-2016 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3392,VENDOR-514,GL-6050310,79.44272718,BIC CORP - Sep-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3394,VENDOR-874,GL-6050310,2.248218298,CSS INDUSTRIES INC - Oct-2000 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3395,VENDOR-1514,GL-6050310,45.2425985,TRUST FOR FEDERAL SECURITIES - Nov-2007 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3397,VENDOR-514,GL-6050310,12.82532814,BIC CORP - Feb-2009 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3398,VENDOR-874,GL-6050310,41.77888218,CSS INDUSTRIES INC - Mar-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3400,VENDOR-514,GL-6050310,56.68553251,BIC CORP - Jul-2014 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3401,VENDOR-514,GL-6050310,36.41729423,BIC CORP - Mar-2004 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3405,VENDOR-514,GL-6050310,3.189073996,BIC CORP - Feb-2009 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3406,VENDOR-514,GL-6050310,58.80062544,BIC CORP - Feb-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3407,VENDOR-874,GL-6050310,7.420482824,CSS INDUSTRIES INC - Feb-2008 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3408,VENDOR-1514,GL-6050310,10.57009088,TRUST FOR FEDERAL SECURITIES - Aug-2000 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3410,VENDOR-514,GL-6050310,45.83485566,BIC CORP - Aug-2016 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3411,VENDOR-514,GL-6050310,31.80975433,BIC CORP - Feb-2000 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3412,VENDOR-874,GL-6050310,94.98524736,CSS INDUSTRIES INC - Oct-2009 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3414,VENDOR-1514,GL-6050310,4.037751049,TRUST FOR FEDERAL SECURITIES - Apr-2008 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3415,VENDOR-514,GL-6050310,94.83151016,BIC CORP - Nov-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3416,VENDOR-514,GL-6050310,53.59149668,BIC CORP - Dec-2013 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3419,VENDOR-1514,GL-6050310,66.39678401,TRUST FOR FEDERAL SECURITIES - Jan-2019 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3420,VENDOR-514,GL-6050310,74.88088978,BIC CORP - Jan-2017 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3421,VENDOR-945,GL-6050310,49.88711703,COMMERCIAL INTERTECH CORP - Feb-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3422,VENDOR-945,GL-6050310,88.64088289,COMMERCIAL INTERTECH CORP - Jun-2018 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3423,VENDOR-945,GL-6050310,59.66983724,COMMERCIAL INTERTECH CORP - Oct-2009 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3426,VENDOR-514,GL-6050310,81.40770733,BIC CORP - Sep-2008 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3429,VENDOR-1514,GL-6050310,3.088442765,TRUST FOR FEDERAL SECURITIES - May-2011 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3430,VENDOR-1514,GL-6050310,26.06592806,TRUST FOR FEDERAL SECURITIES - May-2001 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3432,VENDOR-1514,GL-6050310,83.25955293,TRUST FOR FEDERAL SECURITIES - May-2008 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3434,VENDOR-514,GL-6050310,85.82692122,BIC CORP - Dec-2005 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3435,VENDOR-514,GL-6050310,89.49109233,BIC CORP - Feb-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3437,VENDOR-1514,GL-6050310,68.6647939,TRUST FOR FEDERAL SECURITIES - Mar-2014 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3438,VENDOR-1514,GL-6050310,95.46598459,TRUST FOR FEDERAL SECURITIES - Dec-2009 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3440,VENDOR-514,GL-6050310,40.08479328,BIC CORP - Dec-2001 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3441,VENDOR-874,GL-6050310,96.9363587,CSS INDUSTRIES INC - May-2003 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3442,VENDOR-1514,GL-6050310,10.53392348,TRUST FOR FEDERAL SECURITIES - Dec-2016 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3443,VENDOR-514,GL-6050310,23.72005322,BIC CORP - Aug-2000 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3444,VENDOR-514,GL-6050310,99.76033385,BIC CORP - Jul-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3445,VENDOR-874,GL-6050310,87.79851098,CSS INDUSTRIES INC - Jul-2012 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3448,VENDOR-514,GL-6050310,35.60446353,BIC CORP - Feb-2019 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3449,VENDOR-874,GL-6050310,73.03188458,CSS INDUSTRIES INC - Jul-2010 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3450,VENDOR-1514,GL-6050310,74.09812848,TRUST FOR FEDERAL SECURITIES - Mar-2002 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
3451,VENDOR-1514,GL-6050310,22.25215749,TRUST FOR FEDERAL SECURITIES - May-2015 - Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-559
